customerID	Churn	time	Survival Rate
2018-PZKMU	0	9	0.9042561933665523
5928-QLDHB	0	9	0.586885570413508
7426-RHZGU	0	9	0.8170644916660583
9940-HPQPG	1	9	0.9329620524120096
8344-WFMFH	0	9	0.6565945703860547
3948-FVVRP	0	9	0.9086018819134504
5035-PGZXH	0	56	0.8080635576671511
6284-KMNUF	0	56	0.8308747598663343
5893-PYOLZ	0	56	0.9882290853693365
8958-JPTRR	0	56	0.910079880734695
9150-HEPMB	0	56	0.7561455571681432
7629-WFGLW	0	56	0.9197375027850226
2208-UGTGR	0	56	0.2396982242237675
8268-YDIXR	0	56	0.8679576931858631
5820-PTRYM	0	56	0.9664863016774646
1427-VERSM	0	56	0.37800965950967
4979-HPRFL	0	56	0.990476092444413
5451-MHQOF	0	56	0.9229168403433498
0356-OBMAC	0	56	0.9736235249966526
6922-NCEDI	0	56	0.8110293832983446
0880-FVFWF	0	56	0.14965376713889916
4299-OPXEJ	0	56	0.9651922988173697
7018-FPXHH	0	56	0.9825851055946812
8677-HDZEE	0	56	0.5539956036808236
8023-QHAIO	0	56	0.43535549232882303
0621-TSSMU	0	56	0.9342910059565149
3646-ITDGM	0	56	0.9714109965746612
1741-WTPON	0	56	0.9934249022426048
6198-PNNSZ	0	56	0.9500092065895881
1091-SOZGA	0	56	0.9306332102604873
5018-GWURO	0	56	0.3298752134921478
7901-TBKJX	0	56	0.20996858569588855
6128-DAFVY	0	56	0.36169299231151053
3050-RLLXC	0	56	0.9958892283477749
4913-EHYUI	1	56	0.9279732861776598
9593-CVZKR	0	56	0.9853397241204479
2673-CXQEU	0	56	0.8615889371352723
0019-GFNTW	0	56	0.982698678240548
6362-QHAFM	0	42	0.945267372869264
9833-TGFHX	0	42	0.9118252291004383
1307-TVUFB	0	42	0.35531814130045025
7789-HKSBS	0	42	0.9511213675449257
0815-MFZGM	0	42	0.9905115494057332
8387-MOJJT	1	42	0.40359987679362036
9919-YLNNG	0	42	0.6012943103921253
8922-NPKBJ	0	42	0.9876476858778356
7995-ZHHNZ	0	42	0.9605243843740647
8434-PNQZX	0	42	0.9929939314623693
8717-VCTXJ	0	42	0.8545210305326894
8216-AZUUZ	0	42	0.9826218915210728
3982-XWFZQ	1	42	0.46666892916800634
4471-KXAUH	1	42	0.5495020347372506
5236-XMZJY	0	42	0.5896112721731384
3570-YUEKJ	0	42	0.1727936682241985
8738-JOKAR	0	42	0.9215211504230362
1708-PBBOA	0	42	0.9274511946922577
3714-JTVOV	1	42	0.4806090861268749
4878-BUNFV	0	42	0.9884358336892417
4522-XRWWI	0	42	0.984022350674926
7599-FKVXZ	1	42	0.8157721968586069
6223-DHJGV	0	42	0.8616184280959622
4690-PKDQG	0	42	0.4820303119081377
1723-HKXJQ	1	42	0.39130612301191475
9490-DFPMD	1	42	0.10973350077016354
6752-APNJL	0	42	0.6356349111453381
6207-WIOLX	1	25	0.9031050072469471
7978-DKUQH	0	25	0.3993326888196937
0584-BJQGZ	0	25	0.8499050364773172
4404-HIBDJ	1	25	0.9522949349192311
8515-OCTJS	1	25	0.9946843772158287
9495-REDIY	0	25	0.9228038960366916
7089-XXAYG	0	25	0.9453264322897347
1216-JWVUX	0	25	0.44819851427107893
2120-SMPEX	0	25	0.606057128739868
6575-SUVOI	0	25	0.8944616876636511
3458-IDMFK	0	25	0.9836530206805841
8851-RAGOV	0	25	0.8795748026254147
1042-HFUCW	0	25	0.9502077614770265
6402-SSEJG	0	25	0.9442428503094211
0071-NDAFP	0	25	0.997355176932101
4009-ALQFH	1	25	0.4516542011407151
2115-BFTIW	1	25	0.2885550098786669
2108-GLPQB	0	25	0.8730606257613073
3452-FLHYD	0	25	0.9620233764420177
3099-OONVS	0	25	0.752397652013493
2519-TWKFS	0	25	0.9630594603719564
9601-BRXPO	1	25	0.8776936827917612
3003-CMDUU	0	25	0.642456475987581
5201-FRKKS	0	25	0.44214778428340823
6595-YGXIT	1	25	0.33942905975065046
2809-ILCYT	0	25	0.9705633683389967
5419-KLXBN	1	25	0.6647597805862526
0203-HHYIJ	1	25	0.9642559190900961
0357-NVCRI	0	25	0.7966940508214633
8739-WWKDU	1	25	0.34934939113363217
6946-LMSQS	1	25	0.9349474458589824
4016-BJKTZ	0	25	0.9911546363375519
6402-ZFPPI	1	25	0.65472704355606
7175-NTIXE	0	25	0.8385020829947759
9369-XFEHK	1	33	0.6564136684406128
2045-BMBTJ	0	33	0.7290150915916497
8859-DZTGQ	0	33	0.982554504201674
5524-KHNJP	0	33	0.9767412445498916
2729-VNVAP	0	33	0.9944293951833695
8277-RVRSV	0	33	0.9806767618330052
6563-VRERX	0	33	0.9524863889654382
2519-ERQOJ	0	33	0.5866539348575436
6603-YRDCJ	0	33	0.9910155635233707
5813-UECBU	1	33	0.6111882241011836
2495-KZNFB	0	33	0.473533840650777
7951-QKZPL	1	33	0.9928809455835637
6551-ZCOTS	0	33	0.9435755495371728
8059-UDZFY	0	33	0.7149561052505752
5519-TEEUH	0	33	0.898570268381426
2105-PHWON	0	33	0.8817097800696004
8849-AYPTR	0	33	0.49449951851320373
8709-KRDVL	0	33	0.4565682758239228
8267-ZNYVZ	1	33	0.934472337873408
1403-LKLIK	0	33	0.9513339043292984
7112-OPOTK	1	33	0.09756167427862124
5219-YIPTK	1	33	0.7002343287196692
2650-GYRYL	0	33	0.9528046422272166
4664-NJCMS	0	33	0.9961189850302568
0177-PXBAT	0	33	0.8763393179586321
9921-EZKBY	0	33	0.7220005426209314
5846-QFDFI	0	33	0.8781492769837482
1518-OMDIK	0	33	0.6373454739043285
7841-FCRQD	0	33	0.958823223362109
3420-YJLQT	0	2	0.8831445380006516
4482-EWFMI	0	2	0.7356710686938093
0067-DKWBL	1	2	0.850239647059446
2962-XPMCQ	1	2	0.8226564956595169
7218-HKQFK	1	2	0.9335579239744364
2720-WGKHP	1	2	0.8824722415202395
0754-UKWQP	1	2	0.8684638716993883
6629-LADHQ	0	2	0.9105246487765255
8263-JQAIK	1	2	0.8518269763299365
5948-UJZLF	0	2	0.9031199207335392
0220-EBGCE	1	2	0.8703759205971343
7571-YXDAD	1	2	0.9301182512744457
6923-JHPMP	0	2	0.8344240809540695
9546-CQJSU	1	2	0.869571606147116
0883-EIBTI	1	2	0.9387169848021224
4450-DLLMH	0	2	0.876658657184495
9050-IKDZA	0	2	0.8308883424836412
6778-YSNIH	0	2	0.8486312016891538
8713-IGZSO	0	2	0.9620195803946683
5485-WUYWF	1	2	0.9442853493818777
4236-UJPWO	0	2	0.8456279937055514
9992-UJOEL	0	2	0.8892863591765023
4854-SSLTN	0	2	0.9991428812417152
0871-OPBXW	0	2	0.9280846614830914
7841-TZDMQ	1	2	0.9168088342729377
3097-NQYSN	1	2	0.9253425963333967
9689-PTNPG	1	2	0.738214421983192
6166-ILMNY	1	2	0.8595462337764971
5832-XKAES	1	2	0.8678765795984007
4195-SMMNX	1	2	0.9411483854495041
9667-TKTVZ	0	2	0.9408070554073029
9237-HQITU	1	2	0.7465788148074026
6598-RFFVI	1	2	0.9929783819712826
2868-SNELZ	1	2	0.9126891335891708
9878-TNQGW	1	2	0.8380975494099207
3006-XIMLN	1	2	0.935483911323478
7198-GLXTC	1	2	0.7662900863909683
0259-GBZSH	1	2	0.8307888317992485
8610-ZIKJJ	0	2	0.9942452712559124
5159-YFPKQ	1	2	0.7965419254960641
4464-JCOLN	1	2	0.9941169958342249
4927-WWOOZ	0	2	0.9243585611139649
0388-EOPEX	1	2	0.8715525132982195
5857-XRECV	0	2	0.9921893492701052
9101-NTIXF	0	2	0.9384246283013172
2737-WFVYW	1	2	0.8853444386580029
2181-UAESM	0	2	0.8984456590447645
5276-KQWHG	1	2	0.7308230669818344
1791-PQHBB	0	2	0.9630893088882393
0224-RLWWD	0	2	0.8130952700505277
4208-UFFGW	1	2	0.879894859531911
5561-NWEVX	1	2	0.9300605485302602
1142-WACZW	1	2	0.94030094454147
7235-NXZCP	1	2	0.8612587141102115
3097-NNSPB	1	2	0.9279582099779141
7729-JTEEC	0	2	0.9013077807281042
1728-BQDMA	0	2	0.8465005290416214
2372-HWUHI	1	2	0.8458060083759007
2737-YNGYW	1	2	0.8619445699567833
8150-QUDFX	0	2	0.9397296977586347
2080-GKCWQ	0	2	0.8223259925023638
5600-KTXFM	0	2	0.9050094489250221
6817-WTYHE	0	2	0.9069395234040053
3936-QQFLL	0	2	0.9394420150643752
5442-BHQNG	0	2	0.7825277243936307
2905-KFQUV	0	2	0.9253094881921914
9137-NOQKA	0	2	0.9191754824619527
2074-GKOWZ	1	2	0.9423511248433878
6519-CFDBX	0	2	0.8246194317239303
5712-PTIWW	1	2	0.8619621329105981
1755-RMCXH	0	2	0.9691393567224879
8413-VONUO	1	2	0.8891702203253972
4671-LXRDQ	1	2	0.8587833344200995
4770-UEZOX	0	2	0.7870063089369528
2933-FILNV	1	2	0.9217014014687966
8642-GVWRF	1	2	0.9489762031122126
1875-QIVME	1	2	0.9673747957278036
5919-VCZYM	0	2	0.9403011010902755
5028-GZLDO	1	2	0.8942050176688597
3717-OEAUQ	0	2	0.8297778101371214
8006-PYCSW	0	2	0.9404431306115995
4741-WWJQZ	0	2	0.9207365579018632
9734-UYXQI	1	2	0.881471888904767
3668-QPYBK	1	2	0.9061456150435306
5644-PDMZC	1	2	0.9254508619320939
8654-DHAOW	0	2	0.9382069846498955
6407-UTSLV	0	2	0.8561577979298037
4801-KFYKL	0	8	0.8829318571349857
1850-AKQEP	0	8	0.8573747631847364
7994-UYIVZ	0	8	0.9005007033499473
8792-AOROI	0	8	0.9980616894674146
7495-OOKFY	1	8	0.899929717583026
2229-DPMBI	0	8	0.9969362776843611
6464-KEXXH	0	8	0.7769583008182789
6326-MTTXK	1	8	0.8177824691349423
0277-BKSQP	0	8	0.7448992862831544
5133-VRSAB	0	8	0.75279032171081
4145-UQXUQ	1	8	0.6196772736027009
4365-MSDYN	0	8	0.911420936703629
7743-EXURX	1	8	0.8113085496401432
3345-PBBFH	0	8	0.862756087279384
1735-XMJVH	0	8	0.8953293944583489
9889-TMAHG	1	8	0.907091325170178
9489-UTFKA	0	8	0.8889975126196485
5233-GEEAX	1	8	0.6369889405759859
7421-ZLUPA	0	8	0.7075177626295257
9540-JYROE	1	8	0.5236527138894559
5780-INQIK	0	8	0.7489660390214669
2017-CCBLH	0	8	0.994209427926313
0895-UADGO	0	8	0.9959815503813678
2005-DWQZJ	0	8	0.9968678914830853
2680-XKKNJ	0	8	0.9795155601910674
3981-QSVQI	0	8	0.8494319542358136
7967-HYCDE	0	8	0.6696176873753555
5168-MSWXT	0	8	0.8080965641628537
9327-QSDED	0	8	0.6877308593579924
7845-URHJN	1	8	0.9284151448069776
7677-SJJJK	0	8	0.9902548869959696
6979-ZNSFF	1	8	0.6184886335284159
1767-TGTKO	0	8	0.7593167603205881
7993-PYKOF	1	8	0.7366285065513186
4625-EWPTF	1	8	0.6561539179414799
5229-PRWKT	1	8	0.7433614967721568
5726-CVNYA	0	8	0.9963498063687191
3585-ISXZP	1	8	0.8558694786738106
5590-ZSKRV	0	8	0.8941648479695704
8584-KMVXD	0	8	0.5909370249637962
1016-DJTSV	0	8	0.4204747767061491
3217-FZDMN	1	8	0.8205399399006889
1614-JBEBI	0	8	0.8181603014767287
2929-ERCFZ	1	8	0.8033938531284119
3780-YVMFA	0	8	0.8895106595294797
6212-ATMLK	0	50	0.19427357697660505
0608-JDVEC	0	50	0.9779511161430646
8582-KRHPJ	0	50	0.25651581493344894
2267-FPIMA	0	50	0.7593357374771433
6292-TOSSS	0	50	0.9854287475240481
8957-THMOA	0	50	0.9836691081232397
4893-GYUJU	0	50	0.8138668975543405
9101-BWFSS	1	50	0.9422461640639698
5013-SBUIH	1	50	0.9779480560456184
3316-UWXUY	0	50	0.600305136082567
4304-XUMGI	0	50	0.9945264021190594
6598-KELSS	0	50	0.8202888141436891
4816-OKWNX	0	50	0.9381209771121559
6893-ODYYE	0	50	0.8949041456097349
3923-CSIHK	1	50	0.09199523066409668
4366-CTOUZ	0	50	0.9661024881691833
3194-ORPIK	1	50	0.4139725907588445
2786-GCDPI	0	50	0.43067042147143664
9702-AIUJO	0	50	0.8490826017451776
3696-XRIEN	0	50	0.9602140011607967
5120-ZBLAI	0	50	0.9581226882338815
0023-UYUPN	0	50	0.9275720864301744
2589-AYCRP	0	50	0.8790263518412761
5671-UUNXD	0	50	0.8975454389671171
3933-DQPWX	0	50	0.9856859774963492
7550-WIQVA	0	50	0.9194819950385277
7103-IPXPJ	0	50	0.9109594105602999
2817-LVCPP	0	50	0.9814777019262034
9602-WCXPI	0	50	0.9067644232511448
2144-BFDSO	0	50	0.7830079958531633
5442-PPTJY	0	12	0.9959220607535165
5392-AKEMH	0	12	0.4807003212199932
7750-EYXWZ	0	12	0.9745146439952421
8942-DBMHZ	0	12	0.7982222153280493
1038-ZAGBI	1	12	0.9830483995124433
8901-HJXTF	1	12	0.8200890954209583
7145-FEJWU	0	12	0.7859528831724198
0064-SUDOG	0	12	0.9969333416164123
1539-LNKHM	0	12	0.7977798534415735
4776-XSKYQ	0	12	0.983576781653308
2882-DDZPG	0	12	0.8325618776566198
5602-BVFMK	0	12	0.9570447415402853
8637-XJIVR	1	12	0.5602308433834685
4415-WNGVR	0	12	0.9810701363372495
2957-LOLHO	1	12	0.6495470091520149
9033-EOXWV	1	12	0.9784150932941089
1513-XNPPH	1	12	0.7068576328965763
1429-UYJSV	0	12	0.9578628490363112
3863-IUBJR	1	12	0.9827165275282022
1202-KKGFU	0	12	0.9013857507866401
8272-ONJLV	0	12	0.9226037886219085
7517-LDMPS	0	12	0.5762497118839839
8224-DWCKX	0	12	0.6972214653547467
0135-NMXAP	1	12	0.7123970649735918
2454-RPBRZ	1	12	0.8062724143050696
3750-RNQKR	0	12	0.7892138670606761
4573-JKNAE	0	12	0.9943122927620358
1571-SAVHK	1	12	0.8093990822515423
6178-KFNHS	1	12	0.5789005160631244
9837-FWLCH	0	12	0.8240682188589903
9089-UOWJG	0	12	0.8595684871930773
4198-VFOEA	0	12	0.9463668173016081
2612-RANWT	1	12	0.815920191547728
3096-IZETN	1	12	0.6873242421973524
5777-ZPQNC	0	12	0.947056610379581
2180-DXNEG	1	12	0.592903314728429
5993-BQHEA	0	12	0.9749601636460246
9928-BZVLZ	0	12	0.9962398733069892
0603-OLQDC	0	12	0.7754007625824617
0719-SYFRB	1	12	0.8528562267653976
1319-YLZJG	0	12	0.7327199506542672
1803-BGNBD	0	12	0.6903969561784089
3945-GFWQL	1	12	0.5035900857432325
6828-HMKWP	0	12	0.9970441274652695
4177-JPDFU	0	12	0.7849459022695392
6898-MDLZW	0	12	0.7447861952381852
1218-VKFPE	1	12	0.8827030263423047
4672-FOTSD	0	12	0.8554305383635632
8791-GFXLZ	0	12	0.6972290226655161
7669-LCRSD	0	12	0.7563285560040517
1563-IWQEX	0	12	0.7914979240482758
1600-DILPE	0	12	0.6440080823564244
5429-LWCMV	0	12	0.7039699504118444
9040-KZVWO	0	26	0.8637083369159287
4189-NAKJS	0	26	0.9346144505915573
8731-WBBMB	0	26	0.9207532071445195
2657-ALMWY	1	26	0.6195631726073536
1853-ARAAQ	0	26	0.7358823500328922
0128-MKWSG	0	26	0.7933762315761204
6765-MBQNU	0	26	0.9738365757081989
3943-KDREE	1	26	0.4541036597530751
4795-UXVCJ	0	26	0.9531778580165319
9754-CLVZW	0	26	0.8957378101612041
4993-JCRGJ	0	26	0.5985444789032246
9172-JITSM	1	26	0.5220888381387102
5949-HGVJL	0	26	0.7725677832601833
3709-OIJEA	0	26	0.8635899920700624
3205-MXZRA	0	26	0.939085494301668
9912-GVSEQ	1	26	0.7419264792608615
4310-KEDTB	0	26	0.46160253952104513
4735-ASGMA	1	26	0.5001882222933866
8404-FYDIB	0	26	0.7089833928101194
3985-HOYPM	0	26	0.9216313613792216
0980-FEXWF	0	26	0.938088579042689
5859-HZYLF	0	26	0.9943184547662979
1439-LCGVL	0	26	0.9545659582891574
6261-LHRTG	0	26	0.6742809941371022
5049-MUBWG	0	26	0.9628899940760162
7714-YXSMB	0	26	0.688299518313913
7402-EYFXX	0	26	0.4109267627381228
9313-QOLTZ	0	26	0.6624782453597393
0142-GVYSN	0	26	0.5146760440627254
3223-WZWJM	1	26	0.42889187626034725
3466-RITXD	0	26	0.6501823990373161
6900-PXRMS	1	26	0.8120729604329737
0479-HMSWA	0	26	0.9849670343139708
3523-BRGUW	0	26	0.9512685291941131
8623-ULFNQ	0	26	0.7301480065475451
6712-OAWRH	1	26	0.2855135840304047
6005-OBZPH	1	26	0.3306533429175817
5701-GUXDC	0	26	0.9675512617072682
6100-FJZDG	0	26	0.9624743053501079
5998-VVEJY	1	26	0.44972515834764587
6839-ITVZJ	1	26	0.8071923929908232
7109-MFBYV	0	26	0.3306920917929429
2070-XYMFH	0	23	0.47163183069705517
0376-YMCJC	1	23	0.48336287198369143
8328-SKJNO	0	23	0.9624851948651252
3082-YVEKW	0	23	0.9971976328168437
7299-GNVPL	0	23	0.7823698310346942
1682-VCOIO	0	23	0.932624338532163
6475-VHUIZ	0	23	0.7478661065148515
8204-TIFGJ	0	23	0.6989197230249309
3323-CPBWR	0	23	0.7807759773332403
6617-WLBQC	0	23	0.9697900025260607
9330-DHBFL	0	23	0.9748806246363052
0354-VXMJC	0	23	0.9958717688348839
1401-FTHFQ	0	23	0.9736416421254938
1360-RCYRT	0	23	0.79005493187201
9801-NOSHQ	0	23	0.9363121961743814
3389-KTRXV	0	23	0.9955486554047299
5995-SNNEW	0	23	0.7672282036830274
1183-CANVH	0	23	0.9606702098133558
6510-UPNKS	0	23	0.9734764891529409
2474-LCNUE	0	23	0.9200788947344178
9133-AYJZG	0	23	0.7525455691520633
2504-DSHIH	0	23	0.7310366867416729
0396-UKGAI	0	23	0.7227493189760271
6543-JXSOO	0	23	0.9621089106795926
8118-LSUEL	1	23	0.6526353710030016
3956-CJUST	0	23	0.4118630814288991
2808-CHTDM	0	23	0.9958132612951999
9347-AERRL	0	23	0.9753545552287383
5876-QMYLD	0	23	0.9639900914860854
3298-QEICA	0	23	0.993116931462302
4500-HKANN	0	23	0.9957646599265912
1208-DNHLN	1	23	0.9639499745398719
3511-APPBJ	0	23	0.94005905753816
9576-ANLXO	1	3	0.7672252010290249
1230-QAJDW	0	3	0.9187017936540932
7398-SKNQZ	0	3	0.9246910280167799
7159-FVYPK	0	3	0.9655425863617442
7343-EOBEU	0	3	0.9605288827507757
0030-FNXPP	0	3	0.9149519909002117
8878-HMWBV	1	3	0.7950694133299547
4983-CCWMC	0	3	0.7107371795350971
4854-CIDCF	0	3	0.7407303813445242
2800-VEQXM	0	3	0.767116218770611
9944-HKVVB	1	3	0.8112167398409218
3237-AJGEH	1	3	0.9350419272751815
7384-GHBPI	1	3	0.9073885332863089
3966-HRMZA	0	3	0.8033014188728104
0807-ZABDG	1	3	0.9080207092015371
3370-HXOPH	0	3	0.8101754230915481
5052-PNLOS	1	3	0.9414450672357285
0329-GTIAJ	1	3	0.8647828130784064
3195-TQDZX	0	3	0.8724037871182392
9643-AVVWI	0	3	0.8970041687170803
8593-WHYHV	1	3	0.8500933010554803
3916-NRPAP	0	3	0.9263410627184631
0378-TOVMS	1	3	0.877416748477552
8167-GJLRN	0	3	0.866791600863772
4061-UKJWL	0	3	0.8389448630811388
0225-ZORZP	0	3	0.838048559476372
7379-POKDZ	1	3	0.786278448437749
4484-CGXFK	1	3	0.8440696100719798
6338-AVWCY	1	3	0.8409874316105851
2710-WYVXG	0	3	0.9986558889089968
3191-CSNMG	0	3	0.8034445292550246
9306-CPCBC	1	3	0.7561528359134997
5150-ITWWB	0	3	0.8424350642732482
5960-MVTUK	0	3	0.836145831464678
9057-SIHCH	1	3	0.8566092423144485
2081-VEYEH	0	3	0.9151533709685911
9039-ZVJDC	0	3	0.894212329710984
3071-VBYPO	0	3	0.8912400766819881
9269-CQOOL	1	3	0.8843668048012552
4398-HSCJH	1	3	0.8879979893132934
0334-GDDSO	1	3	0.8183578251503298
5480-HPRRX	1	3	0.7911081505989885
1320-HTRDR	1	3	0.7688483394715204
0374-IOEGQ	0	3	0.7893648051001035
9572-WUKSB	0	3	0.9046362029763684
3594-KADLU	0	3	0.951646046777825
0929-HYQEW	0	3	0.8444972872857424
8258-GSTJK	1	3	0.7801867018926327
8963-JLGJT	0	3	0.9084382648721059
2637-FKFSY	0	3	0.8901624932348302
3050-GBUSH	0	3	0.8737333454541327
9850-OWRHQ	1	3	0.9289528393047563
6680-WKXRZ	1	3	0.8718516242465953
0258-NOKBL	0	3	0.8772839482242849
2592-SEIFQ	1	3	0.7891301665259784
2984-AFWNC	0	3	0.8436350543907171
6357-JJPQT	0	3	0.6513613091003249
4290-BSXUX	1	3	0.9438852831918677
4393-OBCRR	0	3	0.9840819312292166
3082-VQXNH	0	3	0.9527874146041576
0432-CAJZV	0	3	0.8471986693590372
2792-VPPET	0	3	0.8738588264340992
6023-YEBUP	1	3	0.8825059822275357
5570-PTWEH	1	3	0.9324015989977521
0178-CIIKR	0	3	0.9153506727037757
5760-IFJOZ	0	3	0.9449924612728428
1589-AGTLK	1	3	0.7585089936217572
0975-VOOVL	0	3	0.8630132378397456
1449-XQEMT	1	3	0.8975990492847818
3049-SOLAY	1	3	0.9107013454586175
1389-CXMLU	1	3	0.8432899377121599
3318-NMQXL	0	3	0.7837681005957106
1078-TDCRN	0	3	0.8845882958442199
3198-VELRD	1	3	0.9497564654781865
3329-WDIOK	1	3	0.8746992021578156
4029-HPFVY	0	3	0.7189895275248516
7952-OBOYL	0	3	0.8461795076837785
2393-DIVAI	0	3	0.898547771930589
1980-KXVPM	1	3	0.8809732655830161
8909-BOLNL	0	3	0.9848023175889536
9633-XQABV	0	3	0.6523191369331461
7576-OYWBN	1	3	0.770987660569175
9048-JVYVF	1	3	0.8936400952525618
0013-EXCHZ	1	3	0.8795726999108178
4430-UZIPO	1	3	0.9068908929580481
5066-GFJMM	0	3	0.9411505607690023
3407-QGWLG	0	3	0.9070924894661091
2262-SLNVK	0	1	1.0
7932-WPTDS	1	1	1.0
4661-NJEUX	0	1	1.0
9058-CBREO	1	1	1.0
0318-QUUOB	1	1	1.0
6996-KNSML	1	1	1.0
2676-ISHSF	0	1	1.0
5043-TRZWM	0	1	1.0
0742-NXBGR	1	1	1.0
9747-DDZOS	1	1	1.0
1768-ZAIFU	1	1	1.0
1349-WXNGG	1	1	1.0
9885-CSMWE	1	1	1.0
3679-XASPY	0	1	1.0
2446-PLQVO	1	1	1.0
1976-CFOCS	1	1	1.0
7590-VHVEG	0	1	1.0
3066-RRJIO	1	1	1.0
3727-JEZTU	0	1	1.0
7568-PODML	1	1	1.0
8375-DKEBR	1	1	1.0
4232-JGKIY	0	1	1.0
4367-NHWMM	0	1	1.0
1471-GIQKQ	0	1	1.0
5047-LHVLY	1	1	1.0
5196-SGOAK	1	1	1.0
6356-ELRKD	1	1	1.0
4201-JMNGR	1	1	1.0
3976-NLDEZ	0	1	1.0
0970-QXPXW	0	1	1.0
6513-EECDB	1	1	1.0
0511-JTEOY	1	1	1.0
9637-EIHEQ	1	1	1.0
5143-WMWOG	1	1	1.0
0841-NULXI	1	1	1.0
6772-KSATR	1	1	1.0
3891-PUQOD	1	1	1.0
